Rank,Name,Tagline,Votes,Comments,URL,Website,Topics,Description,Created At
1,Kimi K2.7 Code,Kimi’s most capable coding model yet,0,2,https://www.producthunt.com/products/kimi-ai-assistant?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/AOIRMB5BYBIQUR?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Open Source, Artificial Intelligence, Development","Kimi K2.7 Code is Moonshot AI’s latest coding-focused agentic model, built for long-horizon software engineering, 256K context, multi-step tool use, multimodal inputs, and around 30% lower reasoning-token usage than K2.6. Available in Kimi Code, Kimi API, and as open weights/code.",2026-06-13T07:01:00.000Z
2,Vercel Drop,Drop it. It's live.,0,3,https://www.producthunt.com/products/vercel?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/RY26DNHYWZFE45?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Developer Tools","Vercel Drop lets you deploy a file or folder by dragging it into your browser. You don't need Git, the Vercel CLI, or any local setup. Drop a project onto vercel.com/drop, pick a team and project name, and select Deploy. Vercel will create a new project, upload your files, and publish them straight to production with a live URL you can share. All in a matter of seconds.",2026-06-13T07:01:00.000Z
3,CakewordAI,Point at anything to learn its name in any language,0,1,https://www.producthunt.com/products/cakewordai-snap-learn?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/UHT22SUFPDVBCG?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Kids, Artificial Intelligence, Tech","Kids point the camera at anything — a cup, a teddy bear, a guitar — and Cakeword cuts it out into a sticker, says its name in the language they're learning, and adds it to their Word Dex. 100% on-device AI. No accounts, no ads, no data collection.",2026-06-13T07:01:00.000Z
4,Avatars in ElevenCreative ,A dedicated entry point for talking-head video,0,1,https://www.producthunt.com/products/avatars-in-elevencreative?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/WDES4Y37WHZC7F?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Audio, Video","The best AI voices, now with a face. Create studio-grade talking videos from a script, a voice, and an avatar - all in one place.",2026-06-13T07:01:00.000Z
5,NomNak,Find restaurants through people you trust,0,1,https://www.producthunt.com/products/nomnak?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/ETCCTMG3MRCXQM?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Social Media, Photography, Food & Drink","NomNak helps you find restaurants through people you trust. See where your friends actually eat, save spots to try, and build a Food Passport of everywhere you’ve been.",2026-06-13T07:01:00.000Z
6,Prometheus by Firecrawl,A Forward Deployed Agent for web data.,0,1,https://www.producthunt.com/products/extract-by-firecrawl?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/U5BMS7ZYLLSZKS?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Developer Tools, Artificial Intelligence",An experimental Forward Deployed Agent for web data from Firecrawl. Describe the web data you need and it writes Firecrawl code to collect it. Run it yourself or let us host and automatically maintain it as pages change.,2026-06-13T07:01:00.000Z
7,Bail: Fake Call Simulator,Fake calls and alerts for a graceful exit,0,1,https://www.producthunt.com/products/bail-fake-call-simulator?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/V7X6T5MWSKKKU4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"iOS, Lifestyle","Bail is an iPhone app for creating believable social-exit moments. Start a fake incoming call, lock-screen alert, low-battery shutdown screen, LED sign, or live-room simulation in seconds. It is built for awkward dates, meetings, parties, demos, role-play, and privacy practice. Bail does not place real calls, send real messages, or contact emergency services.",2026-06-13T07:01:00.000Z
8,GraceKit - Elegant Christian widgets,"Christian widgets, daily scriptures & sacred devotional art.",0,1,https://www.producthunt.com/products/gracekit-elegant-christian-widgets?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/UJSOPRREAR3FLU?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"iOS, Design Tools, Lifestyle","Bring peace and grace to your device. Access over 240+ custom-typeset Bible verses, daily devotionals, prayers, and sacred classical oil paintings. Fully customizable colors, fonts, and sizes to fit your home screen aesthetic.",2026-06-13T07:01:00.000Z
9,GameBrain API,"Video games database API with 775,000+ games",0,1,https://www.producthunt.com/products/gamebrain-api?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/XY7OIGAOS5LUJJ?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"API, Developer Tools, Games","GameBrain is one of the largest video game databases and discovery services. Our API gives you access to 775,000+ games across 70+ platforms, with 767M+ user ratings, screenshots, videos, similar games, store offers, semantic search, and a unique Game Brain Score. There's also an MCP integration to connect game data to AI chatbots. Free tier available.",2026-06-13T07:01:00.000Z
10,Nox,A quieter social app built around real moments,0,1,https://www.producthunt.com/products/nox-4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/UQMS3FN6S2KQ7Z?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"iOS, Lifestyle, Social Networking","Nox is a quieter social app built around moments instead of audiences. Share thoughts, photos, and short videos privately or publicly. Discover introduces a few people each day through a card-based ritual rather than an endless feed. Conversations begin from shared moments, not cold DMs. No follower counts. No public likes. No pressure to perform. Just moments, discovery, and genuine connections.",2026-06-13T07:01:00.000Z
