Rank,Name,Tagline,Votes,Comments,URL,Website,Topics,Description,Created At
1,Korgi,AI-built project boards powered by your productivity stack,85,3,https://www.producthunt.com/products/korgi?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/IVE3TWHOH4IJI4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, SaaS, Artificial Intelligence","Korgi connects your scattered productivity stack in a single project management app. AI generates your project board with content, steps, and links in less than a minute. You take action while Korgi creates, shares, and launches assets in a click, using your own apps and drives (Google, Microsoft, Zoom, and more) – with integrated chat and AI. Deliver finished boards as formatted files instantly. No more planning paralysis and hunting through files and tabs. Where is it? It's ON THE BOARD.",2025-12-12T08:01:00.000Z
2,A Visual Editor for the Cursor Browser,Cursor Turns Your Browser into a Live Visual IDE,79,2,https://www.producthunt.com/products/cursor?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/VG664W4MC4IRI5?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Design Tools, Artificial Intelligence, Development","Cursor’s new Visual Editor turns your browser into a live coding workspace. Drag, drop, and edit components visually, adjust props in real time, and describe changes with natural prompts bridging design and code in one seamless environment.",2025-12-12T08:01:00.000Z
3,Gemini Deep Research Agent,The best research agent is open for devs,78,1,https://www.producthunt.com/products/gemini-6?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/CRVOHMUBPBYCU7?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"API, Artificial Intelligence, Development","The Gemini Deep Research Agent is now available to developers via the Interactions API. Powered by Gemini 3.0 Pro, it autonomously plans, executes, and synthesizes multi-step research tasks.",2025-12-12T08:01:00.000Z
4,Visual Editor,Edit web apps visually using Cursor,74,4,https://www.producthunt.com/products/cursor?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/2T7SD274BEAJIT?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,Software Engineering,A new Visual Editor in the Cursor Browser that lets you edit web apps visually while the agent works alongside you to update code.,2025-12-12T08:01:00.000Z
5,Kaily ,"AI agent that helps, solves, and closes. All day, every day",73,10,https://www.producthunt.com/products/kaily?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/22TXSBUFE4YMCM?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Customer Success, Artificial Intelligence, Bots","Meet Kaily, your AI teammate that automates every customer conversation. Handle support, sales, onboarding, bookings, and more across web, mobile, WhatsApp, Slack, email, voice, and video. Start in minutes with premade templates, train on your data, deploy everywhere. Operates in 90+ languages. Try free for 30 days!",2025-12-12T08:01:00.000Z
6,Music Videos by Mozart,Chat → Song → Music Video → Publish,71,6,https://www.producthunt.com/products/mozart-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/AFPZGP3HOR7YWR?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Music, Artificial Intelligence, Electronic Music","Mozart AI now lets you generate sixty second music videos to bring visual resonance to your sonic creations. We're also launching Vibe Sessions — a conversational journey from idea → finished song → short music video. For deeper control, jump into a Studio Session for multitrack editing, clean stem generation, effects, MIDI, and more.",2025-12-12T08:01:00.000Z
7,GPT-5.2,Frontier model for professional work and long-running agents,68,0,https://www.producthunt.com/products/openai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/WJKZ53EGP6NLBV?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Spreadsheets, Artificial Intelligence, Bots","GPT‑5.2 is designed to unlock even more economic value for people; it’s better at creating spreadsheets, building presentations, writing code, perceiving images, understanding long contexts, using tools, and handling complex, multi-step projects.",2025-12-12T08:01:00.000Z
8,VibeCSS,AI Design Agent for Google Chrome,67,2,https://www.producthunt.com/products/vibecss?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/6V7QXKH2AZBHMG?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Chrome Extensions, Developer Tools, Artificial Intelligence","The fastest way to prototype and experiment with web design directly on live pages. Select any element, describe what you want in plain language, and watch AI instantly apply CSS changes. No code required. No dev tools needed. Just pure creative flow.",2025-12-12T08:01:00.000Z
9,Buildstash,"Organize, share, and distribute your software binaries",67,1,https://www.producthunt.com/products/buildstash?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/ZF5NIB5DPEKUPK?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Software Engineering, Developer Tools, Development","Store and organize software binaries for any platform, with super accessible binary management which connects with the tools you already use. Whether you're working on mobile or desktop apps, games, or embedded - use Buildstash to share binaries securely with your team or with testers, guide builds through custom workflows, and distribute to users.",2025-12-12T08:01:00.000Z
10,Vibary,What if every book was a unique website?,66,3,https://www.producthunt.com/products/vibary?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/SZNRI4HI76XCRS?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Books, Digital Art, Design","Vibary presents each book as a unique webpage, showcasing its vibe, manifested through vibe coding.",2025-12-12T08:01:00.000Z
11,Google Mixboard 2.0,"Now w/ Nano Banana Pro, new file types & multi-board project",65,1,https://www.producthunt.com/products/mixboard-2-0?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/YHOHNE53VEQO5X?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Design Tools, Productivity, Artificial Intelligence","Mixboard just got a major tune-up! Create presentations from your boards with Nano Banana Pro, support for new file types including PDF / HEIC / TIFF, multi-board projects and more. A faster, smoother way to explore ideas and turn boards into polished outputs.",2025-12-12T08:01:00.000Z
12,LoadFast,"A text Expander for Mac - type 3 keys, expand 300 words",60,1,https://www.producthunt.com/products/loadfast-snippet-expander?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/FIQ5LKMFP64RHZ?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Mac, Productivity, Tech","System-wide text expansion for Mac. Type a shortcut, expand into paragraphs instantly. Works in every app, including emails, Slack, Notion, VS Code, Terminal, Ghostty, ChatGPT, and Arc. Syncs with Chrome extension and web app. 🎁 PH Special: $50 lifetime (intro price, going up to $197). No subscriptions ever.",2025-12-12T08:01:00.000Z
13,Deskmark,Add watermark to desktop,60,1,https://www.producthunt.com/products/deskmark?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/AAT5RXFKDYB3KR?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Developer Tools","Deskmark is a native macOS app that lets you add text and icon watermarks to your desktop, making it easy to use while recording videos. You can tile image and text watermarks across the desktop and customize their angle, text size, icon, spacing, and text color for a personalized watermark setup.",2025-12-12T08:01:00.000Z
14,Agent Starter Pack,Production Agents in Google Cloud in Minutes,58,1,https://www.producthunt.com/products/agent-starter-pack?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/UOQ2XRGUSYO6QW?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Open Source, Developer Tools, Artificial Intelligence, GitHub","Ship AI Agents to Google Cloud in minutes, not months. Production-ready templates with built-in CI/CD, evaluation, and observability. - GoogleCloudPlatform/agent-starter-pack",2025-12-12T08:01:00.000Z
