Rank,Name,Tagline,Votes,Comments,URL,Website,Topics,Description,Created At
1,Weave Router 2.0,Subscription Aware Coding Agent Router (GPT-6 Intelligence),0,6,https://www.producthunt.com/products/weave?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/NDICOBJFOF2ARK?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Open Source, Developer Tools, Artificial Intelligence","Use Claude models in Codex and GPT models in Claude Code on your existing plans, routed to whichever has quota left. Weave Router 2.0 routes each coding agent request to the cheapest model that can get it right. On Terminal-Bench 4.0 and SWE-Atlas it matches GPT-6 Astra at half the cost, 2x faster. Powered by a new classifier scores task complexity and ache-aware switching that only moves when savings beat the rebuild cost.",2026-09-16T07:01:00.000Z
2,Appwrite 2.0,The open-source cloud for agents and developers,0,6,https://www.producthunt.com/products/appwrite?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/U3Y43T755ENOFY?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Open Source, Developer Tools, Artificial Intelligence, GitHub","Appwrite 2.0 is the second major generation of the platform. It replaces the engine underneath, rebuilds the Console on top, and expands what a project can hold: relational and schemaless and vector data, native PostgreSQL and MySQL engines, S3-addressable storage, a standards-compliant identity provider, and the network layer in front of all of it.",2026-09-16T07:01:00.000Z
3,Expand Board for macOS,"Expand ideas, concepts, and plans across limitless boards",0,1,https://www.producthunt.com/products/expand-board-for-macos?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/2KYLNZYXH5X3OP?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Mac, Productivity, Developer Tools","Expand is a spatial board for macOS. Place text, images, files, and shapes on an open canvas, then nest boards you can actually go into. Double-click the board to add something. Right-click to choose text, images, files, or shapes. The plus in the toolbar adds from the top of the window. Drag to arrange. Open a board to work inside it, then use the title-bar breadcrumbs to go back up.",2026-09-16T07:01:00.000Z
4,Thread,AI journal that connects your thoughts into something bigger,0,1,https://www.producthunt.com/products/thread-ai-journal-memory?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/EMJZDUWGMD74NH?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Android, Productivity, Notes, Artificial Intelligence","Thread is an AI journal and second brain for capturing thoughts, ideas, notes, and voice recordings. It automatically connects related memories, finds patterns in your thinking, and turns scattered ideas into meaningful threads. Capture anything in seconds, rediscover what matters, and turn your thoughts into actionable ideas with a private AI-powered memory system.",2026-09-16T07:01:00.000Z
5,Gemini 3.8 & 3.8 Live Extended Thinking,Our most advanced Gemini Audio models yet,0,0,https://www.producthunt.com/products/gemini-3-8-3-8-live-extended-thinking?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/QUVN4LJMOQATRS?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Bots, Audio","Gemini 3.8 Live and Gemini 3.8 Live Extended Thinking are our most advanced live dialogue models yet, built for natural conversation.",2026-09-16T07:01:00.000Z
6,CreatorHat,YouTube SEO tools for Safari featuring Apple Intelligence,0,1,https://www.producthunt.com/products/creatorhat?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/SAXG6M4X4J4UJA?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Safari Extensions, Mac, SEO","Find videos outperforming their channels, research YouTube keywords, and track your search rankings without leaving Safari. While your video uploads, CreatorHat transcribes it on your Mac and uses Apple Intelligence to suggest titles and a description inside YouTube Studio. Your transcript and AI writing stay on your Mac. $29.99/year after a 7-day trial, with no separate AI bill. Requires macOS 26+; AI features need Apple Intelligence.",2026-09-16T07:01:00.000Z
7,Jottoo,AI meeting notes that turn into tracked tasks,0,2,https://www.producthunt.com/products/jottoo?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/76QCSX3DKL7KCG?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, SaaS, Artificial Intelligence","Jottoo turns meetings and notes into organised, deadline-tracked tasks — automatically. Record, upload, or type — no bot joins your call, nothing to install. Ask Jottoo anything about a past meeting and get the answer instantly. One flat plan, $13.99/month",2026-09-16T07:01:00.000Z
8,Twigg,The context layer you never have to build,0,1,https://www.producthunt.com/products/twigg?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/KMBSB2FNPLUN3Y?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"API, Developer Tools, Artificial Intelligence","Twigg is a stateful API for calling LLMs. Instead of rebuilding and resending your whole conversation on every request, you create a chat once and send only the next event. Twigg holds the state: it fits context to the target model's schema, compacts or truncates when it runs long, and routes the call. Control tool schemas, system prompts and context windows from the dashboard, and track usage and billing. Build anything from personal agents to enterprise apps. You never manage context again.",2026-09-16T07:01:00.000Z
9,PeakHour 6,Real-time network monitor for Mac w/ detailed WiFi insights,0,1,https://www.producthunt.com/products/peak-hour?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/K7C7NODSHVMGNX?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Mac, Productivity, Menu Bar Apps","PeakHour 6 is a real-time network monitor for your Mac. Its on-device AI Advisor grades your connection from A+ to F and explains it in plain English. Plus Wi-Fi Intelligence, ISP and router details, speed tests and outage alerts. No account needed.",2026-09-16T07:01:00.000Z
10,Toki Coordination,Your personal assistant to schedule + follow up on meetings,0,1,https://www.producthunt.com/products/toki-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/FLVRL7CWDZR4KW?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Calendar, Artificial Intelligence","Stop wasting 3 days scheduling a 30 minute group meeting or starting over every time someone cancels. Like a real executive assistant, Toki will email attendees, negotiate a time that works for everyone, follow up if needed, and send out invites. Toki will also help protect your time, architect your schedule, remember your preferences, and help you prioritize your most important tasks and urgent deadlines. And instead of paying tens of thousands, it's now free.",2026-09-16T07:01:00.000Z
11,Convo,The AI copilot for people who sell,0,1,https://www.producthunt.com/products/convo-7?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/BMMSNQXWGSU73Y?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Sales, Meetings","Convo helps you win more deals by giving the right support while the conversation is happening. Handle objections, catch buying signals, ask the right questions and get instant answers from your company knowledge. After every call, Convo captures the risks, next steps and follow-ups so nothing that could move the deal forward gets missed.",2026-09-16T07:01:00.000Z
12,Fide Island,"Media, Notes, on-device translation + more in your Notch",0,1,https://www.producthunt.com/products/fide-island?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/KEFVFWCZFCEBVI?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Mac, Productivity, Menu Bar Apps","Turn your MacBook notch into a Dynamic Island for media, Apple Notes, on-device translation, calendar, files, clipboard and quick tools with Fide Island.",2026-09-16T07:01:00.000Z
