Rank,Name,Tagline,Votes,Comments,URL,Website,Topics,Description,Created At
1,Tucky,"Notes docked to your screen edge, with an AI agent inside",0,1,https://www.producthunt.com/products/tucky?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/HOXPFE7M5744T2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Notes, Artificial Intelligence","Tucky is a native macOS notes app that sleeps as a thin stripe on the screen edge. Local and encrypted. Plus is $12/month for voice, connectors, and the best LLM models.",2026-09-07T07:01:00.000Z
2,Sciptly,An iOS teleprompter app controlled by your voice,0,1,https://www.producthunt.com/products/sciptly?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/UO2ODGJRIT2SF5?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Artificial Intelligence","Write, organize, and record videos effortlessly with Scriptly. Featuring real-time voice-following scrolling, local storage privacy, and professional teleprompter tools. Download the public beta on TestFlight.",2026-09-07T07:01:00.000Z
3,Assist,"Voice annotate your Mac, get screenshots + clipboard manager",0,1,https://www.producthunt.com/products/assist-4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/HRQNZUNMW6OS3A?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Mac, Productivity, Audio","Annotate your Mac screen with voice, capture full-screen screenshots, and keep copied text ready to reuse from the notch.",2026-09-07T07:01:00.000Z
4,PR Lens by Coldtea.ai,See code through a new lens,0,6,https://www.producthunt.com/products/coldtea?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/QDW4KEB2OFO6GI?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Open Source, Software Engineering, Developer Tools, GitHub","PR Lens is a new way to look at code. It draws animated architecture and data flow diagrams of any codebase and every pull request, so you see the change before you read a single line of code. It runs as a GitHub Action, on the CLI, or as a skill for your coding agent. Open source under MIT.",2026-09-07T07:01:00.000Z
5,Airuncode,Run multiple local coding agents on your machine,0,1,https://www.producthunt.com/products/airuncode?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/LQFT5B5PA5MOJN?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Software Engineering, Developer Tools, Artificial Intelligence","Airuncode is a local-first agent runtime for serious software work. Run multiple coding agents on your machine, bring your own API keys, switch between cloud and local models, and pay providers directly with zero token markup. It scans your codebase, debates solutions across agents, edits files, runs tests and self-heals failures. It also ships with V-CORE, a native Vulkan 3D runtime for AI-assisted game development. Available on Windows, macOS and Linux.",2026-09-07T07:01:00.000Z
6,Nina by Antalpha,"Non-custodial AI Agent: research, predict & trade crypto",0,3,https://www.producthunt.com/products/antalpha?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/CC7TGEK5H6UJIY?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Investing, Artificial Intelligence, Cryptocurrency","Nina is a non-custodial AI trading assistant by Antalpha (NASDAQ: ANTA). Unlike generic chatbots, it's wired to institutional-grade, real-time data and answers conclusion-first, with charts—not walls of text. Ask in plain language; Nina drafts the trade, prediction, or safety check—you sign on your own wallet. One chat now covers crypto and US stocks: market intel, smart-money tracking, predictions & Polymarket, wallet-safety checks—plus Sentinel 24/7 alerts and MCP for any AI client.",2026-09-07T07:01:00.000Z
7,Remind,Full-screen meeting reminders with AI briefings,0,2,https://www.producthunt.com/products/remind-7?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/PPGIUUFOH4YE66?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Mac, Productivity","Remind puts your next meeting on every screen, with an AI briefing on who you are meeting and a one-click join button. Stay focused until it is time to join. Connect Google or Microsoft calendars and bring relevant email, Slack, and Notion context into your meeting prep. For macOS 14+. $19.99/year with a 7-day free trial.",2026-09-07T07:01:00.000Z
8,Routines by Databox,An AI Analyst that runs analysis and reports on a schedule,0,1,https://www.producthunt.com/products/databox?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/XFUEYVLLCTAY6D?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Analytics, Artificial Intelligence, Marketing automation","Give your AI Analyst a prompt and a schedule. It analyzes your live data, prepares the report or analysis you asked for, and delivers it by email, Slack, or in-app. The recurring work you do by hand today gets done automatically.",2026-09-07T07:01:00.000Z
9,Clipnote,Save your AI conversations so they persist after closing tab,0,1,https://www.producthunt.com/products/clipnote-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/VPDNSBR7DX5UL4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Artificial Intelligence","Your ChatGPT and Claude conversations disappear the moment you close the tab. With Clipnote, just tell your AI to ""save this"" and it's kept on the spot — pasting it in works too, of course. It's a place to keep your AI conversations like a notepad, come back to them later, and pick up right where you left off.",2026-09-07T07:01:00.000Z
10,Bloop,Turn any Mac audio into a visual you can actually export,0,1,https://www.producthunt.com/products/bloop-4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/OMY2BYVJ7FLV5O?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Mac, Design Tools, Music","Bloop turns system audio or mic input into eight real-time shader skins - every frame reacts to what's actually playing. Keep it beside your work in the resizable Mini Player or send it to the menu bar. Drop in an MP3 playlist and export the whole thing as a finished video. Apple Silicon, notarized, no subscription. Two skins are free forever, and they're the full app, not a trial.",2026-09-07T07:01:00.000Z
11,Dash to Cart 2.0,Hyperlightweight DTC commerce with built-in discovery,0,3,https://www.producthunt.com/products/dash-to-cart?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/ZRNRJNNAD4Q73A?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Artificial Intelligence, E-Commerce, No-Code","Dash to Cart 2.0 is rebuilt from the ground up to keep commerce lightweight. Launch your store, get discovered through Dash to Cart Discovery, sync eligible products with Google Merchant Centre, manage Stripe-powered payments and refunds, and handle tax, shipping, and pickup in one place. Add deeper analytics, sales forecasting, email open tracking and expanded AI tools. All in one connected DTC commerce system.",2026-09-07T07:01:00.000Z
