Rank,Name,Tagline,Votes,Comments,URL,Website,Topics,Description,Created At
1,Cursor for iOS,Build with coding agents from anywhere,0,2,https://www.producthunt.com/products/cursor-for-ios?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/KBJ3E75U6E6GTF?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Artificial Intelligence, Development, Vibe coding","Cursor is now available as a native iOS app in public beta, so you can build from anywhere. Until now, developers have worked around the limits of their local machines, keeping laptops half-open and caffeinated everywhere they go. With Cursor for iOS, you can launch always-on agents in the cloud, or control agents running on your computer from your phone. Kick them off when ideas strike, get notified when work is ready for review, and merge PRs on the go.",2026-06-30T07:01:00.000Z
2,AgentPeek,Claude Code & Codex in your Mac notch,0,2,https://www.producthunt.com/products/agentpeek?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/UJNQOTAPSSLD2L?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Developer Tools, Menu Bar Apps, Vibe coding","You're running more coding agents than ever, but you can't keep up with them. That's where AgentPeek comes in. It pulls every session up into your Mac notch, live. Glance up, approve a prompt, watch token usage and manage the entire flow without pausing your YouTube video. All local, all yours.",2026-06-30T07:01:00.000Z
3,Supafax,Email-native assistant that learns how you work,0,17,https://www.producthunt.com/products/supafax?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/ZNXSPMJDBC3WIA?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Email, Productivity, Calendar","Supafax is an email-native assistant that learns how you work and prioritizes your inbox, drafts replies, and schedules meetings end-to-end.",2026-06-30T07:01:00.000Z
4,Skills Marketplace by Databox,Ready-made AI analytics skills for your business data,0,4,https://www.producthunt.com/products/databox?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/EH536KOIRGF4MD?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Android, Analytics, Marketing, Artificial Intelligence","A library of ready-made skills for paid ads, website performance, ecommerce, revenue, and more. Each skill pulls from your live performance data and returns a finished, shareable report in under a minute. Run them in Claude when you want answers in chat, or schedule them in n8n to land in Slack or email automatically. Free to download.",2026-06-30T07:01:00.000Z
5,Akiflow,"Manage tasks and calendars from Claude, ChatGPT or Cursor",0,7,https://www.producthunt.com/products/akiflow?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/J3YXH74BARWKOC?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Task Management, Calendar","Akiflow is a digital planner and calendar for centralising tasks, unifying schedules, and optimising productivity., built for busy professionals! Experience the world's #1 Time Blocking app.",2026-06-30T07:01:00.000Z
6,v0 Design Systems 2.0,"Build with your components, colors, fonts, and patterns",0,1,https://www.producthunt.com/products/v0?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/WP5F37BOUYFY2M?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Developer Tools, Artificial Intelligence, Vibe coding","v0 Design Systems 2.0 is here. You can now import your system from the sources your team already uses: GitHub repos, public and private npm packages, Storybook and docs, Figma frames, screenshots, ZIPs, and real apps. v0 learns how your design system is actually used and creates a playground with your components and tokens. Preview the result, keep iterating in chat, and save it when it's ready.",2026-06-30T07:01:00.000Z
7,Brain2Qwerty v2,Decode sentences directly from non-invasive brain signals,0,1,https://www.producthunt.com/products/meta?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/OZ4VDM6D44VI3Z?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Custom Keyboards, GitHub, Tech, Medical","Brain2Qwerty v2 is a non-invasive brain-computer interface from Meta that decodes raw MEG brain signals into text. Using end-to-end deep learning and LLMs, it reaches up to 78% word accuracy without surgery.",2026-06-30T07:01:00.000Z
8,Load Nova,An AI co-pilot and dashboard built for dispatcher speed,0,2,https://www.producthunt.com/products/load-nova?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/ZO5W62UUSV5IXI?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, SaaS, Operations","One workspace for dispatchers. Less tab switching. Smarter freight. Load Nova is a Chrome side panel and Dashboard that lives next to your load board. Parse broker emails, calculate real RPM & profit, plan routes with live weather — end-to-end in under 3 minutes. No tab switching. Key features: Unified dispatch dashboard AI-assisted load planning Driver and load management Route & HOS awareness Email and workflow automation Real-time operational insights Work inside ChatGPT",2026-06-30T07:01:00.000Z
9,Foresight by Lightning Rod,Predict anything with AI,0,2,https://www.producthunt.com/products/training-data-generator?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/ERAFMCUYCEPACK?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"API, Developer Tools, Artificial Intelligence","Foresight by Lightning Rod is an OpenAI-compatible forecasting API for developers building agents, prediction-market bots, and decision tools. Ask a question about a future event and get a scored, calibrated forecast back. Unlike general-purpose LLMs, Foresight is trained and evaluated on real-world outcomes, with benchmark-verified accuracy, cheaper inference, and a drop-in API for forecasting workflows.",2026-06-30T07:01:00.000Z
10,Dayflow,Open source tools that help you get promoted,0,1,https://www.producthunt.com/products/dayflow-4?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/HN53MKBPHQIQHU?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Open Source, Developer Tools","Getting promoted isn't just about doing great work - it's about remembering and proving it. Can you remember what you accomplished 23 weeks ago? Dayflow is a local-first macOS app that uses your screen data and AI to automatically journal your workday. No timers, no manual logging. Every bug fixed, doc written, and problem solved is captured - ready for standups, 1:1s, and performance reviews. Run any model (local or cloud), keep everything on your Mac. Open source, MIT licensed.",2026-06-30T07:01:00.000Z
