Rank,Name,Tagline,Votes,Comments,URL,Website,Topics,Description,Created At
1,DiffSense,Local AI git commit generator for Apple Silicon,87,3,https://www.producthunt.com/products/diffsense?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/BKGKR2AGRSPSWK?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Mac, Artificial Intelligence, GitHub","DiffSense uses the native AFM 3B model on Apple Silicon to generate git commit messages for free. It runs locally with zero latency, ensuring your code stays private. Features customizable message styles and powerful alias macros.",2025-12-25T08:01:00.000Z
2,ScreenREC,Free online screen recorder | no download required,86,1,https://www.producthunt.com/products/screenrec?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/BW5L6WUXIDDQTR?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Open Source, Privacy, GitHub","🎬 ScreenREC: The simplest screen recorder ever Record screen, webcam & audio in-browser—no downloads, no signups. Why teams love ScreenREC: ✨ Zero install, works instantly 🔒 Privacy-first, recordings stay local 🎥 Full HD quality ⚡ One-click start 🎨 Dark mode UI 💾 Export MP4/WebM 🌐 100% open source Perfect for tutorials, demos, bug reports, presentations & async team communication. No bloat. No tracking. Just recording done right.",2025-12-25T08:01:00.000Z
3,Press Pitch,Generate a ready-to-send pitch for journalists in seconds.,73,1,https://www.producthunt.com/products/press-pitch?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/JDLYD7U276ZWTK?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Writing, Public Relations, Growth Hacking","Press Pitch is a free tool I built to help founders write a clear, ready-to-send pitch for journalists in seconds. We kept seeing founders get stuck staring at a blank page or overcomplicating their outreach. This tool fixes that. You answer a few simple questions and get a clean pitch you can copy, tweak, and send right away.",2025-12-25T08:01:00.000Z
4,Buzz,Chat with your Meta Ads and ask anything about the campaigns,64,1,https://www.producthunt.com/products/buzz-chat-with-your-meta-ads?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/JTARIYOTOQDAKY?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Analytics, Marketing, Advertising","Connect your Meta Ads account to Buzz and start chatting with your data. Build marketing reports, get accurate answers to your questions without hours of manual work.",2025-12-25T08:01:00.000Z
5,FinSight AI,Insightful knowledge yields dividends.,61,1,https://www.producthunt.com/products/finsight-ai?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/OGUGARE6QKNTQU?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Fintech, Investing, Artificial Intelligence","FinSight is a subscription service that analyzes market information to provide insight on publicly traded companies. Based on several metrics, FinSight will suggest the customer to buy, sell, or hold. Along with the recommendation, an in-depth explanation is provided. FinSight is significantly more inexpensive compared to other similar services.",2025-12-25T08:01:00.000Z
6,Dvina,Private AI that connects 120+ apps and your live databases,60,1,https://www.producthunt.com/products/dvina-2?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/6BYHG3KPDOPTOO?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, SaaS, Virtual Assistants","Meet Dvina: World's most connected, private and reliable AI platform. Unified for analyzing, creating and deciding with massive docs, real-time data and 120+ apps like Google, Notion, Linear, Jira, SAP, Salesforce.",2025-12-25T08:01:00.000Z
7,PurrrrrFocus Pomodoro ,Turn focus into a delightful journey with cute cat companion,58,1,https://www.producthunt.com/products/purrrrrfocus-pomodoro?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/IB6Z7EVLSV7WLU?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Cats, Time Tracking","PurrrrrFocus transforms productivity into an engaging experience with 8 unique cat companions and elegant Chinese-inspired themes. Features flexible Pomodoro & count-up timers, comprehensive analytics, achievement system, and points store. Perfect for students, knowledge workers, and anyone building better focus habits. Beautiful design meets proven productivity methods.",2025-12-25T08:01:00.000Z
8,SantaSpoilers,Keep the magic alive,11,1,https://www.producthunt.com/products/santaspoilers?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/TB6L4Q6IMUMK74?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Parenting, Movies, Kids",Find out if movies and TV shows are safe to watch with kids who believe in Santa. Community-driven spoiler alerts help parents protect the magic of Christmas.,2025-12-25T08:01:00.000Z
9,Aureyl,Personalised visual priming to reprogram your subconscious,10,3,https://www.producthunt.com/products/aureyl?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/QUUNIXTITGTP52?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Design Tools, Productivity, User Experience","Most vision boards fail because your brain sees a stranger living your dream. Aureyl changes that. Using hyper-realistic AI, we place YOUR face into your future, whether it’s a corner office, a beach in Bali, or a fitness milestone. 1. Chat with our therapy-informed AI guide to uncover your true goals. 2. Upload a few selfies. 3. Get 20+ custom images of YOU in your dream life. Built with therapists to activate your brain’s natural goal-seeking system. Stop manifesting strangers’ lives.",2025-12-25T08:01:00.000Z
10,WanderChina.Guide,Your Ultimate Guide Travel China.,10,1,https://www.producthunt.com/products/wanderchina-guide?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/IDS6FO6NXESKNG?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Languages, Travel","Wander China Guide is a website focused on introducing Chinese culture and tourism. Starting with Chinese culture, it offers various content guides to help you understand the real and beautiful China.",2025-12-25T08:01:00.000Z
11,Stupid Easy Names,The easiest way to name your next project,9,1,https://www.producthunt.com/products/stupid-easy-names?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/LYQLVUMCPSXMAM?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Marketing, Maker Tools","Naming things is hard. We made it stupid easy. Get a mighty, dense, infinite grid of words you can choose from, combine and tweak. All free, no signup required.",2025-12-25T08:01:00.000Z
12,Calltuv,Cheap international calls straight from your browser.,8,3,https://www.producthunt.com/products/calltuv?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/EMFT3ICNJXPTBX?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Productivity, Customer Communication, Global Nomad","Make cheap international online calls to 200+ countries from your browser with CallTuv. Crystal clear quality, low rates, and no hidden fees. Try it now!",2025-12-25T08:01:00.000Z
13,300aidirectories - DR 0 to 30+ Fast ,Get Your AI Tool Listed in 300+ AI Directories,8,1,https://www.producthunt.com/products/300aidirectories-dr-0-to-30-fast?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/2YCCOJOJSLNB4K?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,SEO,"We manually submit your AI tool to 300+ high-authority directories. Boost your Domain Rating, get do-follow backlinks, and drive real traffic. Results in 30 days.",2025-12-25T08:01:00.000Z
