Rank,Name,Tagline,Votes,Comments,URL,Website,Topics,Description,Created At
1,Tofu Maps,Create personal maps you can share without accounts,70,3,https://www.producthunt.com/products/tofu-maps?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/KAGBDYY6IIK4NO?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,Maps,"ofu Maps lets you create personal maps, save places, and share them by link — without signing up. Perfect for travel ideas, city guides, filming locations, or personal collections of places. Simple, fast, and privacy-first.",2026-01-19T08:01:00.000Z
2,Updatest,Your new home for Mac updates.,68,2,https://www.producthunt.com/products/updatest?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/NKNFFTFSGHEWCS?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Mac, Developer Tools, Menu Bar Apps","Updatest is a Mac app that unifies updates from Homebrew, Mac App Store, Sparkle, Electron, and GitHub Releases into one clean dashboard. Discover outdated apps, adopt manual installs into Homebrew, get security details, and bulk‑update with confidence—no sketchy update databases, your data stays local.",2026-01-19T08:01:00.000Z
3,OS Ninja,Explore and learn open source using AI,66,3,https://www.producthunt.com/products/os-ninja?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/WQ6BONDSWGTZT7?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Open Source, Software Engineering, Developer Tools","Our goal is simple but ambitious: to make deep-diving into code feel more like an adventure! Most of us know that Open Source is the backbone of the modern web, but finding the right project to learn from or contribute to can feel like searching for a needle in a digital haystack. Not anymore. We turn complex code repositories into interactive, AI-guided learning journeys. Choose how you learn best: Deep-dive, Socratic, Feynman, or traditional book format. No more 'wall of information' fatigue.",2026-01-19T08:01:00.000Z
4,Soch,Turn passive scrolling into active discovery,64,3,https://www.producthunt.com/products/soch?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/SKTLZWSHAO6C4O?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Education, Artificial Intelligence, Social Impact","We scroll every day, why not learn something meaningful? Soch curates research articles using AI and presents them in a familiar, effortless feed. With simplified summaries, AI-generated visuals, and personalized interests, discovery feels natural, not overwhelming. Turn mindless scrolling into moments of insight.",2026-01-19T08:01:00.000Z
5,21st Fund,Agentic Grant Discovery for Founders,63,3,https://www.producthunt.com/products/21st-fund?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/GPIPLFYFNC4Z27?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Fintech, Venture Capital, Artificial Intelligence","Discover non-dilutive funding, grants, and credits with AI-powered insights. By 21st.fund",2026-01-19T08:01:00.000Z
6,Moshi,the mobile interface for AI coding agents,63,2,https://www.producthunt.com/products/moshi-3?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/5YYQFJAIUTGFWI?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,Development,"Moshi lets you run coding agents like Claude Code from your iPhone. Agents need frequent input, but you can't always be at your desk. Moshi connects directly to your dev machine over Mosh — resilient UDP connections that survive network changes and device sleep. Speak commands with on-device Whisper instead of typing. One-tap shortcuts for Claude Code. Face ID for your keys. No cloud, no subscription — just you and your terminal.",2026-01-19T08:01:00.000Z
7,FlowGenie,Make building forms and automating workflows feel like magic,62,2,https://www.producthunt.com/products/flowgenie?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/5NC3MLOPM43STH?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Web App, Developer Tools, No-Code","FlowGenie is a no-code platform for building forms and workflows using a visual, node-based flow editor. Inspired by Unreal Engine blueprints, logic lives in the graph, not hidden inside config panels. Build flows you can schedule, trigger externally, or run from form submissions. Designed for developers, founders, and technical teams who want automation without giving up clarity or control.",2026-01-19T08:01:00.000Z
8,Honter,"Run design projects like a studio, even if you’re solo",59,2,https://www.producthunt.com/products/honter?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/ODD74AAD3N3S3P?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Design Tools, Productivity, Freelance","Honter is a workspace built specifically for designers to collaborate with clients in a structured, professional way. Instead of juggling emails, PDFs and scattered comments, designers manage briefs, moodboards, versions, feedback, and deliveries in one clear flow. Each workspace is designed around how real design projects actually work. AI is used quietly in the background to help clarify client feedback and draft quick responses, so designers spend less time managing and more time designing.",2026-01-19T08:01:00.000Z
9,Internet Makes Music,"A public, global music experiment. Completely free",57,2,https://www.producthunt.com/products/internet-makes-music?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/P4JKKY4FM5IZUS?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,Music,"Anybody can place a pixel that produces sound, and anybody can listen to the result. The public experiment that I want to show to the world. Works on any device (Phone, Desktop). So, can strangers create music just by placing pixels?",2026-01-19T08:01:00.000Z
10,Coderrr,Open source CLI-first AI coding companion,56,2,https://www.producthunt.com/products/coderrr?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,https://www.producthunt.com/r/B34B73XJM3HW55?utm_campaign=producthunt-api&utm_medium=api-v2&utm_source=Application%3A+RanBOT+%28ID%3A+231881%29,"Open Source, Developer Tools, Artificial Intelligence, GitHub","A powerful CLI tool that writes, debugs, and ships code alongside you. Like Claude Code, but free and open source. AI-powered coding agent that analyzes tasks, creates actionable plans, and executes commands.",2026-01-19T08:01:00.000Z
